time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
131,0,0,0,0,0,0,2.61793e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.37,2157.26,3.98701e+08,-3.83052e+07,-5.55921e+07,143.408,887.102,356.644,-0.00100075,0.00063909,0.000361667,-0.0360875,0.0244602,0.0116901,0.998981,-5.08707e-07,2.35764e-07,2.71186e-07,0.000124127,7.70373e-08,-1540509.627706578,-5907278.705463796,2978784.881153252,4505.219202,-3697.245377,-4979.494128,4666.322137,-3443.602832,-5012.885642,-2.537402532e-06,2.04244222e-06,2.916858167e-06,0.45644,5.83327,418801,2999,26677.2,14434.8,2853.09,25494.4,16460,4.71299e-06,1,2.70135e-12,1.81397e+06,6.06412e+06,-2.4654e+06,-923.728,5267.22,12248.7,2.61379e+10,-1.28964e+11,-6.57386e+10,-4.36797e+06,5.65718e+07,-1.12703e+08,4.01865e+08,-3.81599e+07,-4.15027e+07,8209.67,-98107.9,222871,0,6.61822e-24,-1.32364e-23,9.3425e-09,1.13311e-08,-2.06736e-08,-3.0945e-07,1.75791e-06,8.23656e-07,-1.55006e-07,7.68018e-07,-6.13013e-07,-3.65731e-05,2.47282e-05,4.02288e-05,0.0399683,0.0399901,0.040059,-3.63044e-07,-5.43585e-07,9.04872e-07,-0,-0,-0,0,0,0,
131.1,0,0,0,0,0,0,2.61793e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.37,2157.26,3.98702e+08,-3.83051e+07,-5.55921e+07,143.408,887.102,356.644,-0.00100126,0.000639329,0.000361937,-0.0361374,0.0244922,0.0117082,0.998978,-5.11236e-07,2.39417e-07,2.7029e-07,0.000124188,7.71135e-08,-1540059.188444497,-5907648.316876622,2978287.016385597,4505.415052,-3696.494231,-4979.873938,4666.748693,-3442.498613,-5013.24633,-2.537548328e-06,2.041918575e-06,2.917145274e-06,0.456358,5.83335,418801,3077.15,26700.3,14396.3,2933.41,25516.4,16429.8,4.71299e-06,1,2.70137e-12,1.81388e+06,6.06465e+06,-2.46417e+06,-922.589,5265.72,12253.1,2.61374e+10,-1.28958e+11,-6.57499e+10,-4.3776e+06,5.66103e+07,-1.12759e+08,4.01866e+08,-3.81698e+07,-4.14803e+07,8190.9,-98215.9,222934,2.64729e-23,-6.61821e-24,1.32364e-23,9.34022e-09,1.13328e-08,-2.0673e-08,-3.09451e-07,1.75785e-06,8.23825e-07,-1.55143e-07,7.68094e-07,-6.12951e-07,-3.65771e-05,2.47179e-05,4.02323e-05,0.0400128,0.0399097,0.0400189,-3.65433e-07,-5.4001e-07,9.03914e-07,-0,-0,-0,0,0,0,
131.2,0,0,0,0,0,0,2.61793e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.37,2157.26,3.98702e+08,-3.8305e+07,-5.5592e+07,143.407,887.102,356.644,-0.00100177,0.000639563,0.00036221,-0.0361874,0.0245242,0.0117264,0.998975,-5.0557e-07,2.33545e-07,2.7239e-07,0.000124249,7.71889e-08,-1539608.548329425,-5908018.001879373,2977788.913277258,4505.610923,-3695.742735,-4980.253837,4667.175418,-3441.393867,-5013.606916,-2.537693989e-06,2.041395153e-06,2.917432163e-06,0.456276,5.83343,418801,2970.76,26650.7,14439.6,2823.82,25464.7,16466.9,4.71299e-06,1,2.70139e-12,1.81379e+06,6.06517e+06,-2.46295e+06,-921.447,5264.22,12257.5,2.6137e+10,-1.28952e+11,-6.57611e+10,-4.38687e+06,5.6649e+07,-1.12814e+08,4.01867e+08,-3.81797e+07,-4.14579e+07,8172.3,-98323.5,222999,2.64728e-23,0,1.32364e-23,9.33793e-09,1.13345e-08,-2.06724e-08,-3.09451e-07,1.75779e-06,8.23994e-07,-1.55281e-07,7.6817e-07,-6.12889e-07,-3.65812e-05,2.47077e-05,4.02358e-05,0.0400151,0.0400251,0.040005,-3.59627e-07,-5.45959e-07,9.05951e-07,-0,-0,-0,0,0,0,
131.3,0,0,0,0,0,0,2.61793e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.37,2157.26,3.98702e+08,-3.83049e+07,-5.5592e+07,143.407,887.102,356.644,-0.00100228,0.000639793,0.000362485,-0.0362374,0.0245562,0.0117445,0.998972,-5.07208e-07,2.30367e-07,2.7505e-07,0.00012431,7.72645e-08,-1539158.069901591,-5908387.463060255,2977290.972552496,4505.806659,-3694.991495,-4980.63352,4667.602124,-3440.289219,-5013.967147,-2.537839618e-06,2.040871557e-06,2.917719052e-06,0.456194,5.83351,418800,2939.33,26700.2,14497.3,2790.5,25509,16529.3,4.71299e-06,1,2.70141e-12,1.8137e+06,6.0657e+06,-2.46173e+06,-920.308,5262.71,12261.9,2.61365e+10,-1.28947e+11,-6.57724e+10,-4.39678e+06,5.66873e+07,-1.12869e+08,4.01868e+08,-3.81897e+07,-4.14355e+07,8153.34,-98432.1,223061,0,0,1.32364e-23,9.33565e-09,1.13362e-08,-2.06718e-08,-3.09452e-07,1.75773e-06,8.24163e-07,-1.55418e-07,7.68245e-07,-6.12827e-07,-3.65852e-05,2.46974e-05,4.02393e-05,0.0399863,0.0399433,0.0400391,-3.61125e-07,-5.49215e-07,9.08548e-07,-0,-0,-0,0,0,0,
131.4,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.37,2157.26,3.98702e+08,-3.83048e+07,-5.5592e+07,143.407,887.102,356.644,-0.00100278,0.000640027,0.000362759,-0.0362874,0.0245883,0.0117627,0.99897,-5.07952e-07,2.33303e-07,2.73962e-07,0.000124371,7.73403e-08,-1538707.390627393,-5908756.997752249,2976792.793481246,4506.002415,-3694.239905,-4981.013292,4668.028997,-3439.184046,-5014.327277,-2.53798511e-06,2.040348183e-06,2.918005724e-06,0.456112,5.83359,418800,2970.64,26649.6,14423.7,2824.2,25461.3,16456.4,4.71299e-06,1,2.70143e-12,1.81361e+06,6.06622e+06,-2.4605e+06,-919.165,5261.19,12266.2,2.6136e+10,-1.28941e+11,-6.57836e+10,-4.4072e+06,5.67257e+07,-1.12924e+08,4.01868e+08,-3.81997e+07,-4.14131e+07,8134.13,-98541.6,223122,0,0,0,9.33336e-09,1.13378e-08,-2.06712e-08,-3.09452e-07,1.75767e-06,8.24333e-07,-1.55556e-07,7.68321e-07,-6.12765e-07,-3.65893e-05,2.46872e-05,4.02428e-05,0.0400708,0.0399606,0.0400348,-3.6173e-07,-5.46356e-07,9.07398e-07,-0,-0,-0,0,0,0,
131.5,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.26,3.98702e+08,-3.83047e+07,-5.5592e+07,143.407,887.102,356.644,-0.00100329,0.000640265,0.000363026,-0.0363374,0.0246203,0.0117809,0.998967,-5.08402e-07,2.38436e-07,2.67134e-07,0.000124432,7.74162e-08,-1538256.87306764,-5909126.308673433,2976294.776836826,4506.198036,-3693.488571,-4981.392847,4668.455854,-3438.078967,-5014.687051,-2.538130573e-06,2.039824636e-06,2.918292396e-06,0.45603,5.83367,418799,2984.2,26584.9,14376.5,2838.56,25398.1,16408.1,4.71299e-06,1,2.70144e-12,1.81352e+06,6.06675e+06,-2.45927e+06,-918.02,5259.67,12270.6,2.61356e+10,-1.28935e+11,-6.57949e+10,-4.41728e+06,5.67642e+07,-1.12979e+08,4.01869e+08,-3.82097e+07,-4.13907e+07,8115.06,-98650.8,223184,-2.64728e-23,0,0,9.33107e-09,1.13395e-08,-2.06706e-08,-3.09453e-07,1.75761e-06,8.24502e-07,-1.55693e-07,7.68396e-07,-6.12703e-07,-3.65934e-05,2.46769e-05,4.02462e-05,0.0399257,0.0399951,0.0400929,-3.62039e-07,-5.41299e-07,9.00508e-07,-0,-0,-0,0,0,0,
131.6,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.26,3.98702e+08,-3.83047e+07,-5.55919e+07,143.406,887.102,356.644,-0.00100379,0.000640494,0.000363295,-0.0363875,0.0246524,0.0117991,0.998964,-4.97925e-07,2.28752e-07,2.695e-07,0.000124491,7.74906e-08,-1537806.154649957,-5909495.693041836,2975796.52182004,4506.393678,-3692.736887,-4981.772492,4668.88288,-3436.973363,-5015.046721,-2.538275899e-06,2.039301312e-06,2.91857885e-06,0.455948,5.83375,418799,2982.02,26593.7,14564.9,2827.03,25391.6,16599.1,4.71299e-06,1,2.70146e-12,1.81343e+06,6.06727e+06,-2.45805e+06,-916.901,5258.16,12275,2.61351e+10,-1.2893e+11,-6.58061e+10,-4.42616e+06,5.68028e+07,-1.13034e+08,4.0187e+08,-3.82197e+07,-4.13682e+07,8096.44,-98757.3,223248,0,-6.6182e-24,-1.32364e-23,9.32879e-09,1.13412e-08,-2.067e-08,-3.09453e-07,1.75755e-06,8.24671e-07,-1.55831e-07,7.68471e-07,-6.12641e-07,-3.65974e-05,2.46666e-05,4.02497e-05,0.0400021,0.0399391,0.0399491,-3.51423e-07,-5.5106e-07,9.0281e-07,-0,-0,-0,0,0,0,
131.7,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83046e+07,-5.55919e+07,143.406,887.102,356.644,-0.0010043,0.000640731,0.000363565,-0.0364375,0.0246844,0.0118174,0.998961,-5.07316e-07,2.36843e-07,2.69734e-07,0.000124552,7.75665e-08,-1537355.597981206,-5909864.853684535,2975298.429281374,4506.589184,-3691.985459,-4982.151921,4669.30989,-3435.867857,-5015.406035,-2.538421195e-06,2.038777813e-06,2.918865304e-06,0.455866,5.83383,418799,2945.01,26581.8,14355.2,2800.18,25394,16390.2,4.71299e-06,1,2.70148e-12,1.81334e+06,6.0678e+06,-2.45682e+06,-915.795,5256.63,12279.3,2.61346e+10,-1.28924e+11,-6.58174e+10,-4.43596e+06,5.68408e+07,-1.13088e+08,4.01871e+08,-3.82298e+07,-4.13458e+07,8077.3,-98865.2,223309,0,0,0,9.3265e-09,1.13429e-08,-2.06694e-08,-3.09454e-07,1.75749e-06,8.24841e-07,-1.55968e-07,7.68547e-07,-6.12579e-07,-3.66015e-05,2.46564e-05,4.02532e-05,0.0399646,0.0399551,0.0399916,-3.60674e-07,-5.43047e-07,9.02982e-07,-0,-0,-0,0,0,0,
131.8,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83045e+07,-5.55919e+07,143.406,887.102,356.644,-0.0010048,0.000640963,0.000363837,-0.0364876,0.0247165,0.0118356,0.998958,-5.02473e-07,2.32113e-07,2.71824e-07,0.000124613,7.76418e-08,-1536904.840442962,-5910234.087710542,2974800.098344469,4506.784712,-3691.233681,-4982.531439,4669.737069,-3434.761825,-5015.765243,-2.538566355e-06,2.038254539e-06,2.91915154e-06,0.455784,5.83391,418798,3022,26663.3,14495,2871.7,25461.5,16541.9,4.71299e-06,1,2.7015e-12,1.81325e+06,6.06832e+06,-2.45559e+06,-914.667,5255.11,12283.6,2.61342e+10,-1.28918e+11,-6.58286e+10,-4.44525e+06,5.68794e+07,-1.13143e+08,4.01872e+08,-3.82398e+07,-4.13233e+07,8058.46,-98972.9,223373,0,0,0,9.3242e-09,1.13446e-08,-2.06689e-08,-3.09454e-07,1.75743e-06,8.25011e-07,-1.56106e-07,7.68622e-07,-6.12516e-07,-3.66056e-05,2.46461e-05,4.02567e-05,0.0400558,0.0400009,0.0399577,-3.55692e-07,-5.47854e-07,9.0501e-07,-0,-0,-0,0,0,0,
131.9,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83044e+07,-5.55918e+07,143.406,887.102,356.644,-0.0010053,0.000641196,0.000364107,-0.0365378,0.0247486,0.0118539,0.998955,-5.0299e-07,2.33113e-07,2.70373e-07,0.000124673,7.77171e-08,-1536454.244684488,-5910603.098058951,2974301.92993294,4506.980103,-3690.482159,-4982.910741,4670.164231,-3433.655892,-5016.124095,-2.538711487e-06,2.037731091e-06,2.919437776e-06,0.455702,5.83399,418798,2991.74,26637.7,14471.7,2841.95,25436.7,16518.1,4.71299e-06,1,2.70151e-12,1.81316e+06,6.06885e+06,-2.45437e+06,-913.54,5253.57,12288,2.61337e+10,-1.28913e+11,-6.58399e+10,-4.4551e+06,5.69176e+07,-1.13198e+08,4.01872e+08,-3.82498e+07,-4.13009e+07,8039.32,-99081.6,223434,2.64728e-23,-6.61819e-24,0,9.32191e-09,1.13463e-08,-2.06683e-08,-3.09455e-07,1.75737e-06,8.2518e-07,-1.56243e-07,7.68698e-07,-6.12454e-07,-3.66096e-05,2.46358e-05,4.02601e-05,0.0399875,0.0399919,0.0399682,-3.56069e-07,-5.46931e-07,9.03495e-07,-0,-0,-0,0,0,0,
132,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83043e+07,-5.55918e+07,143.405,887.102,356.644,-0.00100581,0.000641431,0.000364375,-0.0365879,0.0247807,0.0118721,0.998953,-5.02004e-07,2.35485e-07,2.67172e-07,0.000124734,7.77924e-08,-1536003.448055898,-5910972.181717811,2973803.52310937,4507.175516,-3689.730288,-4983.290131,4670.591563,-3432.549434,-5016.482841,-2.538856481e-06,2.037207866e-06,2.919723793e-06,0.45562,5.83407,418797,3007.4,26558.4,14424.6,2858.09,25358.9,16468.9,4.71299e-06,1,2.70153e-12,1.81307e+06,6.06937e+06,-2.45314e+06,-912.419,5252.04,12292.3,2.61332e+10,-1.28907e+11,-6.58512e+10,-4.46469e+06,5.69559e+07,-1.13252e+08,4.01873e+08,-3.82598e+07,-4.12784e+07,8020.26,-99189.7,223497,0,0,0,9.31962e-09,1.13481e-08,-2.06677e-08,-3.09455e-07,1.75731e-06,8.2535e-07,-1.5638e-07,7.68773e-07,-6.12392e-07,-3.66137e-05,2.46256e-05,4.02636e-05,0.0400099,0.0400173,0.0399853,-3.54943e-07,-5.44636e-07,9.00232e-07,-0,-0,-0,0,0,0,
132.1,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83042e+07,-5.55917e+07,143.405,887.102,356.644,-0.0010063,0.000641663,0.000364639,-0.0366381,0.0248128,0.0118904,0.99895,-4.96751e-07,2.31497e-07,2.64866e-07,0.000124793,7.78669e-08,-1535552.81322698,-5911341.041756131,2973305.278846372,4507.370793,-3688.978672,-4983.669306,4671.01888,-3431.443073,-5016.841229,-2.539001445e-06,2.036684468e-06,2.920009809e-06,0.455538,5.83415,418797,3047.42,26529.7,14551.6,2890.9,25318.2,16597.9,4.71299e-06,1,2.70155e-12,1.81298e+06,6.06989e+06,-2.45191e+06,-911.312,5250.51,12296.7,2.61328e+10,-1.28901e+11,-6.58625e+10,-4.47372e+06,5.69943e+07,-1.13307e+08,4.01874e+08,-3.82699e+07,-4.12559e+07,8001.39,-99296.7,223560,0,-6.61819e-24,0,9.31732e-09,1.13498e-08,-2.06671e-08,-3.09455e-07,1.75725e-06,8.2552e-07,-1.56518e-07,7.68848e-07,-6.1233e-07,-3.66177e-05,2.46153e-05,4.02671e-05,0.0400327,0.0400202,0.0400424,-3.49551e-07,-5.487e-07,8.97863e-07,-0,-0,-0,0,0,0,
132.2,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83041e+07,-5.55917e+07,143.405,887.102,356.644,-0.0010068,0.000641897,0.000364905,-0.0366883,0.0248449,0.0119087,0.998947,-4.97138e-07,2.33698e-07,2.65102e-07,0.000124853,7.79416e-08,-1535101.977527334,-5911709.975032045,2972806.796157535,4507.566091,-3688.226706,-4984.048569,4671.446368,-3430.336189,-5017.199509,-2.539146273e-06,2.036161293e-06,2.920295606e-06,0.455456,5.83422,418797,3040.79,26535.5,14490.1,2887.36,25326.8,16539.5,4.71299e-06,1,2.70157e-12,1.8129e+06,6.07042e+06,-2.45068e+06,-910.228,5248.97,12301,2.61323e+10,-1.28896e+11,-6.58738e+10,-4.48269e+06,5.70323e+07,-1.1336e+08,4.01875e+08,-3.828e+07,-4.12335e+07,7982.43,-99403,223622,0,0,0,9.31502e-09,1.13515e-08,-2.06665e-08,-3.09456e-07,1.75719e-06,8.2569e-07,-1.56655e-07,7.68923e-07,-6.12268e-07,-3.66218e-05,2.4605e-05,4.02705e-05,0.0400293,0.0400986,0.0399974,-3.49798e-07,-5.46576e-07,8.98037e-07,-0,-0,-0,0,0,0,
132.3,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83041e+07,-5.55917e+07,143.405,887.102,356.644,-0.0010073,0.000642132,0.000365173,-0.0367385,0.0248771,0.011927,0.998944,-5.04979e-07,2.35006e-07,2.68888e-07,0.000124914,7.80174e-08,-1534651.303658177,-5912078.684735549,2972308.476076532,4507.761254,-3687.474997,-4984.427617,4671.873841,-3429.229401,-5017.55743,-2.539291072e-06,2.035637945e-06,2.920581402e-06,0.455374,5.8343,418796,2980.34,26614.8,14434,2831.44,25409.8,16489.3,4.71299e-06,1,2.70159e-12,1.81281e+06,6.07094e+06,-2.44945e+06,-909.138,5247.42,12305.3,2.61318e+10,-1.2889e+11,-6.58851e+10,-4.49155e+06,5.70704e+07,-1.13414e+08,4.01876e+08,-3.82901e+07,-4.1211e+07,7963.51,-99509.5,223684,-2.64727e-23,6.61818e-24,1.32364e-23,9.31272e-09,1.13532e-08,-2.06659e-08,-3.09456e-07,1.75713e-06,8.2586e-07,-1.56792e-07,7.68999e-07,-6.12206e-07,-3.66259e-05,2.45947e-05,4.0274e-05,0.0399356,0.0399079,0.0399669,-3.57499e-07,-5.45346e-07,9.0176e-07,-0,-0,-0,0,0,0,
132.4,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.8304e+07,-5.55916e+07,143.404,887.102,356.644,-0.0010078,0.000642361,0.000365443,-0.0367888,0.0249092,0.0119453,0.998941,-4.98488e-07,2.29825e-07,2.69539e-07,0.000124974,7.80922e-08,-1534200.428906765,-5912447.467612722,2971809.917543844,4507.956437,-3686.722937,-4984.806753,4672.301484,-3428.12209,-5017.915245,-2.539435735e-06,2.035114821e-06,2.92086698e-06,0.455292,5.83438,418796,2966.16,26557.4,14506.5,2812.22,25345.9,16559.3,4.71299e-06,1,2.7016e-12,1.81272e+06,6.07147e+06,-2.44822e+06,-908.024,5245.89,12309.6,2.61314e+10,-1.28884e+11,-6.58964e+10,-4.50076e+06,5.7109e+07,-1.13469e+08,4.01876e+08,-3.83002e+07,-4.11885e+07,7944.49,-99617.1,223747,0,-6.61818e-24,0,9.31042e-09,1.13549e-08,-2.06653e-08,-3.09456e-07,1.75707e-06,8.2603e-07,-1.5693e-07,7.69074e-07,-6.12144e-07,-3.66299e-05,2.45845e-05,4.02774e-05,0.0400311,0.0399246,0.0399272,-3.50869e-07,-5.50603e-07,9.02348e-07,-0,-0,-0,0,0,0,
132.5,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83038e+07,-5.55916e+07,143.404,887.102,356.644,-0.0010083,0.000642596,0.000365709,-0.0368391,0.0249414,0.0119636,0.998938,-5.00615e-07,2.34818e-07,2.65717e-07,0.000125034,7.81675e-08,-1533749.716020296,-5912816.026962647,2971311.521670247,4508.151485,-3685.971134,-4985.185674,4672.72911,-3427.014877,-5018.272701,-2.53958037e-06,2.034591524e-06,2.921152555e-06,0.45521,5.83446,418796,3046.04,26542.8,14462.7,2893.74,25330.7,16521.2,4.71299e-06,1,2.70162e-12,1.81263e+06,6.07199e+06,-2.44699e+06,-906.921,5244.34,12313.9,2.61309e+10,-1.28879e+11,-6.59077e+10,-4.51039e+06,5.71471e+07,-1.13523e+08,4.01877e+08,-3.83102e+07,-4.1166e+07,7925.21,-99725.2,223808,-2.64727e-23,0,0,9.30812e-09,1.13566e-08,-2.06647e-08,-3.09457e-07,1.75701e-06,8.26201e-07,-1.57067e-07,7.69149e-07,-6.12082e-07,-3.6634e-05,2.45742e-05,4.02809e-05,0.040028,0.0399049,0.0399568,-3.52856e-07,-5.45687e-07,8.98464e-07,-0,-0,-0,0,0,0,
132.6,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83037e+07,-5.55916e+07,143.404,887.102,356.644,-0.0010088,0.000642825,0.000365976,-0.0368894,0.0249736,0.011982,0.998935,-4.96326e-07,2.29137e-07,2.67279e-07,0.000125094,7.8242e-08,-1533298.802243694,-5913184.659419332,2970812.887323159,4508.346554,-3685.218981,-4985.564683,4673.156907,-3425.907141,-5018.630049,-2.539724867e-06,2.034068451e-06,2.921437912e-06,0.455128,5.83454,418795,2935.07,26493.1,14513.3,2779.14,25278.5,16565.2,4.71299e-06,1,2.70164e-12,1.81254e+06,6.07251e+06,-2.44576e+06,-905.827,5242.79,12318.2,2.61304e+10,-1.28873e+11,-6.5919e+10,-4.5192e+06,5.71855e+07,-1.13577e+08,4.01878e+08,-3.83203e+07,-4.11435e+07,7906.25,-99831.8,223871,-2.64727e-23,-6.61817e-24,-1.32363e-23,9.30582e-09,1.13583e-08,-2.06641e-08,-3.09457e-07,1.75695e-06,8.26371e-07,-1.57204e-07,7.69224e-07,-6.1202e-07,-3.66381e-05,2.45639e-05,4.02843e-05,0.039995,0.0399593,0.0399691,-3.48427e-07,-5.51445e-07,8.99963e-07,-0,-0,-0,0,0,0,
132.7,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83037e+07,-5.55915e+07,143.404,887.102,356.644,-0.00100931,0.000643061,0.000366249,-0.0369397,0.0250057,0.0120004,0.998933,-5.09336e-07,2.35798e-07,2.73299e-07,0.000125155,7.83186e-08,-1532848.050351911,-5913553.068405848,2970314.415670326,4508.541487,-3684.467083,-4985.943476,4673.584688,-3424.799502,-5018.98704,-2.539869334e-06,2.033545205e-06,2.921723267e-06,0.455046,5.83462,418795,2939.14,26632.5,14342.3,2794.83,25428.1,16408.2,4.71299e-06,1,2.70166e-12,1.81246e+06,6.07303e+06,-2.44453e+06,-904.74,5241.24,12322.5,2.61299e+10,-1.28867e+11,-6.59303e+10,-4.52856e+06,5.72236e+07,-1.1363e+08,4.01879e+08,-3.83305e+07,-4.1121e+07,7886.98,-99939.2,223931,0,0,1.32363e-23,9.30351e-09,1.136e-08,-2.06635e-08,-3.09457e-07,1.75689e-06,8.26541e-07,-1.57341e-07,7.69299e-07,-6.11958e-07,-3.66421e-05,2.45536e-05,4.02878e-05,0.0400107,0.0398864,0.0399465,-3.61298e-07,-5.44861e-07,9.0592e-07,-0,-0,-0,0,0,0,
132.8,0,0,0,0,0,0,2.61794e+10,-1.32807e+11,-5.75721e+10,29801.4,4977.38,2157.27,3.98702e+08,-3.83036e+07,-5.55915e+07,143.403,887.102,356.644,-0.00100981,0.000643291,0.000366518,-0.0369901,0.0250379,0.0120187,0.99893,-4.97933e-07,2.29972e-07,2.69257e-07,0.000125215,7.83935e-08,-1532397.097580346,-5913921.550417337,2969815.705542328,4508.736441,-3683.714836,-4986.322358,4674.012638,-3423.69134,-5019.343923,-2.540013665e-06,2.033022183e-06,2.922008404e-06,0.454964,5.8347,418794,2985.94,26629.9,14545.3,2831.05,25407.8,16615.2,4.71299e-06,1,2.70167e-12,1.81237e+06,6.07356e+06,-2.4433e+06,-903.602,5239.7,12326.9,2.61295e+10,-1.28862e+11,-6.59416e+10,-4.53823e+06,5.72624e+07,-1.13686e+08,4.0188e+08,-3.83406e+07,-4.10985e+07,7867.73,-100048,223994,-2.64727e-23,0,0,9.30121e-09,1.13617e-08,-2.06629e-08,-3.09458e-07,1.75683e-06,8.26712e-07,-1.57479e-07,7.69374e-07,-6.11895e-07,-3.66462e-05,2.45434e-05,4.02912e-05,0.0399532,0.040023,0.0399384,-3.49756e-07,-5.50763e-07,9.01815e-07,-0,-0,-0,0,0,0,
