time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],rw_angular_velocity[rad/s],rw_angular_velocity_rpm[rpm],rw_angular_velocity_upperlimit[rpm],rw_angular_acceleration[rad/s^2],
186,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82564e+07,-5.55725e+07,143.273,887.114,356.662,-0.000143862,8.76282e-05,5.79492e-05,0.182938,0.0105174,0.00597666,0.98305,5.29073e-08,-6.43155e-08,3.26073e-09,1.78138e-05,1.58665e-09,-1289918.811084258,-6099137.763964501,2699344.810593921,4604.242373,-3277.197038,-5178.713335,4647.53713,-4957.299139,-3547.354499,-2.608631475e-06,2.063906841e-06,2.837103679e-06,0.41093,5.87594,418620,1384.37,23686.4,17386.8,1431.84,28344.3,7734.03,4.71301e-06,1,2.70975e-12,1.43499e+06,4.7085e+06,-4.68195e+06,-4070.79,5602.54,4371.71,2.51685e+10,-1.44824e+11,-5.35956e+09,-2.20404e+06,295559,-1.81764e+07,4.00459e+08,-5.41285e+07,-3.36537e+07,-2044.66,3042.24,37360.7,0,0,0,1.66244e-08,2.95542e-09,-1.95798e-08,-2.45181e-07,1.7128e-06,5.03605e-08,1.40483e-07,6.23261e-07,-7.63744e-07,-3.65487e-05,3.98257e-05,2.57774e-05,0.0399951,0.0400309,0.039986,-8.23774e-07,-2.5207e-07,1.07631e-06,-0,-0,-0,0,0,0,0.00129004,8.76925e-05,5.79459e-05,523.004,4994.32,6000,1.34643,
186.1,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82563e+07,-5.55725e+07,143.273,887.114,356.662,-0.00014381,8.75613e-05,5.79581e-05,0.182931,0.0105211,0.00598038,0.983051,5.15839e-08,-6.69117e-08,8.881e-09,1.78066e-05,1.58538e-09,-1289458.287851156,-6099465.509796222,2698826.8213644,4604.406425,-3276.421187,-5179.057649,4647.721955,-4956.676356,-3547.981479,-2.608793698e-06,2.063356857e-06,2.83734712e-06,0.410847,5.87602,418620,1282.14,23675.8,17337.9,1330.47,28317.5,7690.34,4.71301e-06,1,2.70976e-12,1.4346e+06,4.70905e+06,-4.68152e+06,-4071.15,5601.58,4372.05,2.51677e+10,-1.44824e+11,-5.36143e+09,-2.20816e+06,294866,-1.81704e+07,4.00458e+08,-5.41298e+07,-3.36506e+07,-2048.65,3028.37,37340.5,0,0,0,1.66243e-08,2.95553e-09,-1.95798e-08,-2.45174e-07,1.71281e-06,5.03785e-08,1.4036e-07,6.23347e-07,-7.63707e-07,-3.65512e-05,3.98196e-05,2.57836e-05,0.040086,0.0400008,0.039987,-8.2471e-07,-2.55074e-07,1.08191e-06,-0,-0,-0,0,0,0,0.00152805,8.76282e-05,5.79492e-05,523.226,4996.44,6000,2.21207,
186.2,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82562e+07,-5.55724e+07,143.273,887.114,356.662,-0.00014376,8.74955e-05,5.79644e-05,0.182924,0.0105249,0.00598411,0.983053,5.03705e-08,-6.57909e-08,6.38712e-09,1.77995e-05,1.58411e-09,-1288997.933468802,-6099793.046235897,2698309.006082936,4604.570353,-3275.645607,-5179.401758,4647.906639,-4956.053758,-3548.608159,-2.608955908e-06,2.062806601e-06,2.837590624e-06,0.410763,5.87609,418619,1350.86,23699,17412.8,1398.24,28365.4,7753.84,4.71301e-06,1,2.70977e-12,1.4342e+06,4.70961e+06,-4.68108e+06,-4071.49,5600.61,4372.39,2.51669e+10,-1.44825e+11,-5.36329e+09,-2.21317e+06,294026,-1.81646e+07,4.00458e+08,-5.4131e+07,-3.36475e+07,-2052.99,3012.08,37320,0,0,-6.61658e-24,1.66242e-08,2.95564e-09,-1.95798e-08,-2.45168e-07,1.71282e-06,5.03964e-08,1.40237e-07,6.23433e-07,-7.63671e-07,-3.65536e-05,3.98135e-05,2.57897e-05,0.0400225,0.0399249,0.0400176,-8.25542e-07,-2.54373e-07,1.07943e-06,-0,-0,-0,0,0,0,0.00110691,8.75613e-05,5.79581e-05,523.176,4995.96,6000,-0.499099,
186.3,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82562e+07,-5.55724e+07,143.273,887.114,356.662,-0.00014371,8.74339e-05,5.79681e-05,0.182917,0.0105286,0.00598783,0.983054,5.0001e-08,-6.15557e-08,3.68216e-09,1.77926e-05,1.58288e-09,-1288537.377444504,-6100120.636884493,2697790.948012381,4604.734287,-3274.869672,-5179.74594,4648.09133,-4955.43086,-3549.235018,-2.609117976e-06,2.06225651e-06,2.837833995e-06,0.41068,5.87617,418619,1322.55,23722.6,17310.1,1372.31,28350.6,7649.37,4.71301e-06,1,2.70979e-12,1.4338e+06,4.71016e+06,-4.68065e+06,-4071.84,5599.66,4372.74,2.51662e+10,-1.44825e+11,-5.36515e+09,-2.21779e+06,293261,-1.8159e+07,4.00457e+08,-5.41323e+07,-3.36444e+07,-2057.18,2996.94,37299.5,0,0,0,1.66241e-08,2.95575e-09,-1.95799e-08,-2.45161e-07,1.71283e-06,5.04144e-08,1.40115e-07,6.23519e-07,-7.63634e-07,-3.65561e-05,3.98073e-05,2.57959e-05,0.0399172,0.0400459,0.0399239,-8.25537e-07,-2.50553e-07,1.07672e-06,-0,-0,-0,0,0,0,0.000451256,8.74955e-05,5.79644e-05,523.299,4997.13,6000,1.22822,
186.4,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82561e+07,-5.55724e+07,143.272,887.114,356.662,-0.00014366,8.7368e-05,5.79754e-05,0.18291,0.0105323,0.00599156,0.983055,5.03449e-08,-6.59905e-08,7.27132e-09,1.77855e-05,1.58162e-09,-1288076.990284694,-6100448.018203077,2697273.063918241,4604.898098,-3274.094009,-5180.089917,4648.275881,-4954.808145,-3549.861575,-2.609280031e-06,2.061706146e-06,2.838077428e-06,0.410596,5.87624,418619,1268.23,23665.5,17340.6,1316.65,28308.6,7697.48,4.71301e-06,1,2.7098e-12,1.43341e+06,4.71072e+06,-4.68021e+06,-4072.19,5598.71,4373.09,2.51654e+10,-1.44825e+11,-5.36701e+09,-2.2218e+06,292599,-1.81533e+07,4.00457e+08,-5.41335e+07,-3.36413e+07,-2061.04,2983.43,37280.2,-2.64663e-23,0,0,1.6624e-08,2.95586e-09,-1.95799e-08,-2.45154e-07,1.71283e-06,5.04323e-08,1.39992e-07,6.23605e-07,-7.63598e-07,-3.65585e-05,3.98012e-05,2.5802e-05,0.0400197,0.0399597,0.0400023,-8.24821e-07,-2.55382e-07,1.08029e-06,-0,-0,-0,0,0,0,0.00191391,8.74339e-05,5.79681e-05,523.444,4998.52,6000,1.45483,
186.5,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82559e+07,-5.55723e+07,143.272,887.114,356.662,-0.000143603,8.72977e-05,5.79774e-05,0.182903,0.010536,0.00599528,0.983056,5.69925e-08,-7.02868e-08,2.03366e-09,1.77775e-05,1.5802e-09,-1287616.401477754,-6100775.453662468,2696754.937016357,4605.061916,-3273.317991,-5180.433966,4648.460437,-4954.185131,-3550.488311,-2.609441946e-06,2.061155948e-06,2.838320728e-06,0.410513,5.87632,418619,1278.44,23547.9,17445.2,1323.18,28236.3,7837.94,4.71301e-06,1,2.70981e-12,1.43301e+06,4.71127e+06,-4.67978e+06,-4072.54,5597.76,4373.44,2.51646e+10,-1.44825e+11,-5.36887e+09,-2.22654e+06,291811,-1.81477e+07,4.00456e+08,-5.41347e+07,-3.36383e+07,-2065.27,2967.93,37259.7,0,-1.32332e-23,0,1.66239e-08,2.95598e-09,-1.95799e-08,-2.45147e-07,1.71284e-06,5.04502e-08,1.3987e-07,6.23691e-07,-7.63561e-07,-3.6561e-05,3.97951e-05,2.58082e-05,0.0399462,0.0399655,0.0400565,-8.17799e-07,-2.60094e-07,1.07505e-06,-0,-0,-0,0,0,0,0.00153217,8.7368e-05,5.79754e-05,523.549,4999.53,6000,1.05387,
186.6,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82558e+07,-5.55723e+07,143.272,887.114,356.662,-0.000143553,8.72349e-05,5.79825e-05,0.182896,0.0105398,0.005999,0.983058,5.00348e-08,-6.27215e-08,5.03683e-09,1.77705e-05,1.57896e-09,-1287155.981571351,-6101102.679838018,2696236.984144321,4605.225609,-3272.542244,-5180.777811,4648.644853,-4953.562301,-3551.114746,-2.609603844e-06,2.060605477e-06,2.838564091e-06,0.410429,5.8764,418618,1291.38,23645.7,17290.6,1340.6,28271.7,7659.29,4.71301e-06,1,2.70982e-12,1.43261e+06,4.71182e+06,-4.67934e+06,-4072.93,5596.78,4373.74,2.51638e+10,-1.44825e+11,-5.37073e+09,-2.23086e+06,291068,-1.81413e+07,4.00456e+08,-5.4136e+07,-3.36352e+07,-2069.52,2953.49,37237.2,0,-6.61657e-24,-6.61657e-24,1.66238e-08,2.95609e-09,-1.95799e-08,-2.45141e-07,1.71285e-06,5.04682e-08,1.39747e-07,6.23777e-07,-7.63524e-07,-3.65634e-05,3.9789e-05,2.58143e-05,0.0400241,0.0399255,0.0399745,-8.24349e-07,-2.52966e-07,1.07803e-06,-0,-0,-0,0,0,0,0.000979155,8.72977e-05,5.79774e-05,523.592,4999.94,6000,0.429631,
186.7,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82558e+07,-5.55723e+07,143.271,887.114,356.662,-0.000143502,8.71681e-05,5.79931e-05,0.182889,0.0105435,0.00600273,0.983059,5.07996e-08,-6.68485e-08,1.06014e-08,1.77635e-05,1.57771e-09,-1286695.360008914,-6101429.960088906,2695718.788441728,4605.38931,-3271.766143,-5181.121729,4648.829274,-4952.939173,-3551.74136,-2.609765601e-06,2.060055171e-06,2.83880732e-06,0.410346,5.87647,418618,1214.42,23676.2,17335.4,1263.41,28316.8,7688.79,4.71301e-06,1,2.70984e-12,1.43222e+06,4.71238e+06,-4.67891e+06,-4073.27,5595.83,4374.1,2.5163e+10,-1.44825e+11,-5.37259e+09,-2.23512e+06,290363,-1.81357e+07,4.00455e+08,-5.41372e+07,-3.36321e+07,-2073.49,2939.31,37217.7,0,0,0,1.66237e-08,2.9562e-09,-1.95799e-08,-2.45134e-07,1.71286e-06,5.04861e-08,1.39624e-07,6.23863e-07,-7.63487e-07,-3.65658e-05,3.97829e-05,2.58205e-05,0.0400509,0.0399952,0.0399313,-8.23211e-07,-2.57493e-07,1.08358e-06,-0,-0,-0,0,0,0,0.000758983,8.72349e-05,5.79825e-05,523.775,5001.68,6000,1.82219,
186.8,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.98709e+08,-3.82557e+07,-5.55722e+07,143.271,887.114,356.662,-0.000143451,8.71018e-05,5.80013e-05,0.182882,0.0105472,0.00600645,0.98306,5.05086e-08,-6.62821e-08,8.21335e-09,1.77564e-05,1.57646e-09,-1286234.907375623,-6101757.031107428,2695200.766814055,4605.552886,-3270.990313,-5181.465441,4649.013552,-4952.31623,-3552.367673,-2.609927344e-06,2.059504593e-06,2.839050612e-06,0.410262,5.87655,418618,1244.85,23665.2,17368.4,1293.14,28318,7724.65,4.71301e-06,1,2.70985e-12,1.43182e+06,4.71293e+06,-4.67847e+06,-4073.6,5594.86,4374.44,2.51622e+10,-1.44825e+11,-5.37445e+09,-2.24035e+06,289487,-1.813e+07,4.00455e+08,-5.41385e+07,-3.3629e+07,-2077.89,2922.43,37197.4,0,6.61657e-24,0,1.66236e-08,2.95631e-09,-1.958e-08,-2.45127e-07,1.71287e-06,5.0504e-08,1.39502e-07,6.23949e-07,-7.63451e-07,-3.65683e-05,3.97768e-05,2.58266e-05,0.0400081,0.0400104,0.0399813,-8.23125e-07,-2.57347e-07,1.08121e-06,-0,-0,-0,0,0,0,0.00177783,8.71681e-05,5.79931e-05,523.92,5003.07,6000,1.45875,
186.9,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.9871e+08,-3.82556e+07,-5.55722e+07,143.271,887.114,356.662,-0.000143403,8.70387e-05,5.80065e-05,0.182875,0.0105509,0.00601017,0.983061,4.78601e-08,-6.31258e-08,5.17703e-09,1.77496e-05,1.57525e-09,-1285774.253096013,-6102084.15612261,2694682.502353908,4605.716469,-3270.214129,-5181.809227,4649.197836,-4951.692988,-3552.994166,-2.610088945e-06,2.05895418e-06,2.839293771e-06,0.410179,5.87662,418617,1241.59,23589.7,17258.3,1290.84,28207.9,7649.39,4.71301e-06,1,2.70986e-12,1.43142e+06,4.71349e+06,-4.67804e+06,-4073.94,5593.91,4374.79,2.51614e+10,-1.44825e+11,-5.37631e+09,-2.24524e+06,288673,-1.81244e+07,4.00454e+08,-5.41398e+07,-3.3626e+07,-2082.17,2906.54,37177,0,0,6.61656e-24,1.66235e-08,2.95642e-09,-1.958e-08,-2.45121e-07,1.71288e-06,5.05219e-08,1.39379e-07,6.24035e-07,-7.63414e-07,-3.65707e-05,3.97707e-05,2.58328e-05,0.0400496,0.0399252,0.0400882,-8.25398e-07,-2.54608e-07,1.07818e-06,-0,-0,-0,0,0,0,0.000922964,8.71018e-05,5.80013e-05,524.014,5003.96,6000,0.932232,
187,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.9871e+08,-3.82555e+07,-5.55722e+07,143.271,887.114,356.662,-0.00014335,8.69694e-05,5.80118e-05,0.182867,0.0105546,0.0060139,0.983063,5.35157e-08,-6.92576e-08,5.37049e-09,1.77421e-05,1.57391e-09,-1285313.76775927,-6102411.071967468,2694164.411997026,4605.879928,-3269.438215,-5182.152807,4649.381979,-4951.069928,-3553.620359,-2.610250532e-06,2.058403495e-06,2.839536992e-06,0.410095,5.8767,418617,1176.51,23553.3,17365.9,1223.31,28213,7761.75,4.71301e-06,1,2.70987e-12,1.43103e+06,4.71404e+06,-4.6776e+06,-4074.29,5592.97,4375.15,2.51606e+10,-1.44825e+11,-5.37817e+09,-2.24953e+06,287973,-1.8119e+07,4.00454e+08,-5.4141e+07,-3.36229e+07,-2086.16,2892.34,37157.2,-2.64662e-23,-6.61656e-24,-6.61656e-24,1.66235e-08,2.95654e-09,-1.958e-08,-2.45114e-07,1.71289e-06,5.05398e-08,1.39256e-07,6.24121e-07,-7.63377e-07,-3.65732e-05,3.97646e-05,2.58389e-05,0.0399511,0.0398784,0.0400136,-8.19381e-07,-2.61142e-07,1.07836e-06,-0,-0,-0,0,0,0,0.00120277,8.70387e-05,5.80065e-05,524.086,5004.65,6000,0.722611,
187.1,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.9871e+08,-3.82554e+07,-5.55721e+07,143.27,887.114,356.662,-0.000143296,8.69005e-05,5.80169e-05,0.18286,0.0105583,0.00601762,0.983064,5.36034e-08,-6.8955e-08,5.08344e-09,1.77346e-05,1.57257e-09,-1284853.080771033,-6102738.041740872,2693646.078789056,4606.043395,-3268.661948,-5182.49646,4649.566126,-4950.446571,-3554.246731,-2.610411979e-06,2.057852976e-06,2.83978008e-06,0.410012,5.87677,418617,1226.25,23562.3,17419.9,1272.27,28240.3,7810.53,4.71301e-06,1,2.70989e-12,1.43063e+06,4.7146e+06,-4.67716e+06,-4074.65,5592,4375.47,2.51598e+10,-1.44825e+11,-5.38002e+09,-2.25422e+06,287181,-1.81131e+07,4.00453e+08,-5.41422e+07,-3.36198e+07,-2090.48,2876.96,37135.4,0,0,0,1.66234e-08,2.95665e-09,-1.958e-08,-2.45107e-07,1.71289e-06,5.05577e-08,1.39134e-07,6.24207e-07,-7.6334e-07,-3.65756e-05,3.97584e-05,2.58451e-05,0.0399759,0.0399838,0.0400561,-8.18903e-07,-2.61271e-07,1.07806e-06,-0,-0,-0,0,0,0,0.000570793,8.69694e-05,5.80118e-05,524.255,5006.27,6000,1.69263,
187.2,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.9871e+08,-3.82553e+07,-5.55721e+07,143.27,887.114,356.662,-0.000143243,8.68361e-05,5.80211e-05,0.182853,0.010562,0.00602134,0.983065,5.35569e-08,-6.43352e-08,4.1654e-09,1.77272e-05,1.57127e-09,-1284392.562750527,-6103064.802398085,2693127.919725205,4606.206737,-3267.885952,-5182.839909,4649.750133,-4949.823398,-3554.872802,-2.61057341e-06,2.057302184e-06,2.84002323e-06,0.409928,5.87685,418617,1254.26,23531.5,17302,1302.07,28168.9,7712.63,4.71301e-06,1,2.7099e-12,1.43023e+06,4.71515e+06,-4.67673e+06,-4075.01,5591.03,4375.8,2.5159e+10,-1.44825e+11,-5.38188e+09,-2.25886e+06,286397,-1.81071e+07,4.00453e+08,-5.41435e+07,-3.36168e+07,-2094.78,2861.72,37113.7,0,-6.61655e-24,-6.61655e-24,1.66233e-08,2.95676e-09,-1.958e-08,-2.451e-07,1.7129e-06,5.05756e-08,1.39011e-07,6.24293e-07,-7.63303e-07,-3.6578e-05,3.97523e-05,2.58512e-05,0.0400859,0.0399674,0.040002,-8.18558e-07,-2.57082e-07,1.07713e-06,-0,-0,-0,0,0,0,0.000614784,8.69005e-05,5.80169e-05,524.343,5007.11,6000,0.878734,
187.3,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.68,2157.4,3.9871e+08,-3.82552e+07,-5.5572e+07,143.27,887.114,356.662,-0.000143189,8.67668e-05,5.8028e-05,0.182846,0.0105657,0.00602506,0.983066,5.36001e-08,-6.9304e-08,6.93971e-09,1.77197e-05,1.56994e-09,-1283931.84307338,-6103391.616915724,2692609.517791663,4606.370086,-3267.109602,-5183.183429,4649.934146,-4949.199927,-3555.499051,-2.610734699e-06,2.056751558e-06,2.840266247e-06,0.409845,5.87693,418616,1259.18,23601.1,17493.8,1304.62,28302.6,7867.08,4.71301e-06,1,2.70991e-12,1.42983e+06,4.7157e+06,-4.67629e+06,-4075.37,5590.06,4376.13,2.51582e+10,-1.44825e+11,-5.38374e+09,-2.26311e+06,285676,-1.8101e+07,4.00453e+08,-5.41447e+07,-3.36137e+07,-2098.8,2847.49,37093.6,-2.64662e-23,0,0,1.66232e-08,2.95687e-09,-1.958e-08,-2.45094e-07,1.71291e-06,5.05935e-08,1.38888e-07,6.24378e-07,-7.63267e-07,-3.65805e-05,3.97462e-05,2.58574e-05,0.040001,0.0400419,0.0400366,-8.18125e-07,-2.62458e-07,1.07989e-06,-0,-0,-0,0,0,0,0.00276379,8.68361e-05,5.80211e-05,524.458,5008.2,6000,1.14513,
187.4,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.69,2157.4,3.9871e+08,-3.82552e+07,-5.5572e+07,143.27,887.114,356.662,-0.00014314,8.67021e-05,5.80328e-05,0.182839,0.0105694,0.00602878,0.983068,4.91528e-08,-6.47239e-08,4.80418e-09,1.77127e-05,1.56871e-09,-1283471.292403718,-6103718.222360761,2692091.290059843,4606.53331,-3266.333522,-5183.526746,4650.118017,-4948.57664,-3556.124999,-2.610895974e-06,2.056200659e-06,2.840509326e-06,0.409761,5.877,418616,1323.31,23579.5,17430.7,1369.65,28259.2,7817.88,4.71301e-06,1,2.70992e-12,1.42944e+06,4.71626e+06,-4.67586e+06,-4075.72,5589.09,4376.46,2.51575e+10,-1.44825e+11,-5.38559e+09,-2.26801e+06,284845,-1.8095e+07,4.00452e+08,-5.4146e+07,-3.36107e+07,-2103.18,2831.51,37072,0,0,0,1.66231e-08,2.95698e-09,-1.95801e-08,-2.45087e-07,1.71292e-06,5.06114e-08,1.38766e-07,6.24464e-07,-7.6323e-07,-3.65829e-05,3.97401e-05,2.58635e-05,0.0400723,0.0399037,0.0401337,-8.22181e-07,-2.58311e-07,1.07775e-06,-0,-0,-0,0,0,0,0.000866896,8.67668e-05,5.8028e-05,524.512,5008.72,6000,0.54344,
187.5,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.69,2157.4,3.9871e+08,-3.82551e+07,-5.5572e+07,143.27,887.114,356.663,-0.000143087,8.66349e-05,5.80389e-05,0.182832,0.0105731,0.0060325,0.983069,5.28255e-08,-6.72483e-08,6.0524e-09,1.77054e-05,1.5674e-09,-1283010.540072263,-6104044.881598092,2691572.819439736,4606.696542,-3265.557089,-5183.870134,4650.301893,-4947.953054,-3556.751127,-2.611057107e-06,2.055649927e-06,2.840752272e-06,0.409678,5.87708,418616,1255.84,23603.9,17462.7,1302.09,28293.8,7837.81,4.71301e-06,1,2.70994e-12,1.42904e+06,4.71681e+06,-4.67542e+06,-4076.08,5588.15,4376.81,2.51567e+10,-1.44825e+11,-5.38745e+09,-2.27235e+06,284132,-1.80895e+07,4.00452e+08,-5.41473e+07,-3.36076e+07,-2107.24,2817.17,37051.6,0,6.61655e-24,6.61655e-24,1.6623e-08,2.95709e-09,-1.95801e-08,-2.4508e-07,1.71293e-06,5.06293e-08,1.38643e-07,6.2455e-07,-7.63193e-07,-3.65853e-05,3.9734e-05,2.58697e-05,0.0399737,0.0399507,0.0399828,-8.1814e-07,-2.61245e-07,1.07899e-06,-0,-0,-0,0,0,0,0.00134249,8.67021e-05,5.80328e-05,524.571,5009.28,6000,0.585323,
187.6,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.69,2157.4,3.9871e+08,-3.8255e+07,-5.5572e+07,143.269,887.114,356.663,-0.000143031,8.65683e-05,5.80406e-05,0.182825,0.0105767,0.00603622,0.98307,5.57917e-08,-6.65828e-08,1.72111e-09,1.76977e-05,1.56604e-09,-1282549.956765701,-6104371.331822259,2691054.52305383,4606.85965,-3264.780926,-5184.213318,4650.485629,-4947.329651,-3557.376954,-2.611218225e-06,2.055098922e-06,2.84099528e-06,0.409594,5.87715,418616,1287.33,23559.1,17482.6,1332.6,28258.8,7873.6,4.71301e-06,1,2.70995e-12,1.42864e+06,4.71736e+06,-4.67499e+06,-4076.43,5587.18,4377.14,2.51559e+10,-1.44825e+11,-5.3893e+09,-2.27701e+06,283344,-1.80836e+07,4.00451e+08,-5.41485e+07,-3.36045e+07,-2111.49,2801.85,37030.6,-2.64662e-23,0,-1.32331e-23,1.66229e-08,2.9572e-09,-1.95801e-08,-2.45073e-07,1.71294e-06,5.06472e-08,1.3852e-07,6.24636e-07,-7.63156e-07,-3.65877e-05,3.97278e-05,2.58758e-05,0.0399155,0.0400062,0.0399797,-8.14787e-07,-2.61001e-07,1.07465e-06,-0,-0,-0,0,0,0,-0.000135823,8.66349e-05,5.80389e-05,524.834,5011.79,6000,2.63134,
187.7,0,0,0,0,0,0,2.6181e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.69,2157.4,3.9871e+08,-3.82549e+07,-5.55719e+07,143.269,887.114,356.663,-0.000142978,8.65004e-05,5.80457e-05,0.182818,0.0105804,0.00603994,0.983071,5.3715e-08,-6.78856e-08,5.11638e-09,1.76902e-05,1.56471e-09,-1282089.171803384,-6104697.835762673,2690535.983773604,4607.022765,-3264.00441,-5184.556574,4650.669371,-4946.705951,-3558.002958,-2.611379202e-06,2.054548082e-06,2.841238155e-06,0.40951,5.87723,418615,1235.86,23553.2,17460.5,1281.56,28245.6,7854.33,4.71301e-06,1,2.70996e-12,1.42825e+06,4.71792e+06,-4.67455e+06,-4076.81,5586.21,4377.46,2.51551e+10,-1.44826e+11,-5.39115e+09,-2.28107e+06,282646,-1.80773e+07,4.00451e+08,-5.41498e+07,-3.36015e+07,-2115.53,2788.12,37009.4,-2.64662e-23,0,-6.61654e-24,1.66228e-08,2.95732e-09,-1.95801e-08,-2.45067e-07,1.71294e-06,5.06651e-08,1.38397e-07,6.24722e-07,-7.63119e-07,-3.65902e-05,3.97217e-05,2.5882e-05,0.0399803,0.0399886,0.0400256,-8.16462e-07,-2.62723e-07,1.07802e-06,-0,-0,-0,0,0,0,0.00035975,8.65683e-05,5.80406e-05,524.916,5012.58,6000,0.825353,
