time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],
106.2,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.2,3.98698e+08,-3.83272e+07,-5.5601e+07,143.469,887.096,356.635,1,0.000593704,-0.000596497,0.302694,0.000792811,0.00035924,-0.953087,1.1612e-07,-1.51667e-07,3.68654e-08,0.1,0.0500003,-1651622.31914356,-5813288.495207592,3101091.876638657,4454.875872,-3882.091708,-4883.333596,4447.222344,-347.8994766,-6234.15443,-2.19622302e-06,2.33521166e-06,2.738156482e-06,0.476669,5.81336,418903,3951.14,27842.3,13051.4,3970.45,12470.6,28104.5,4.71298e-06,1,2.69667e-12,1.64597e+06,6.42471e+06,1.46726e+06,-15801.1,1.46911e+06,-6.41506e+06,2.60962e+10,-6.24929e+10,-1.30576e+11,3.51336e+08,-1.30542e+11,6.2547e+10,4.00251e+08,1.44305e+07,-6.6136e+07,113988,-6.56178e+07,-1.35944e+07,1.32379e-23,0,-1.32379e-23,-9.98874e-09,2.08047e-08,-1.0816e-08,-3.06937e-07,7.74662e-07,1.77354e-06,-4.99049e-07,7.90217e-07,-2.91168e-07,-3.03775e-05,-1.26065e-06,4.86443e-05,0.0399085,0.0400044,0.0400257,6.25158e-07,-9.62689e-07,3.38849e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.3,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.2,3.98698e+08,-3.83271e+07,-5.5601e+07,143.468,887.096,356.635,1,0.000593602,-0.000596374,0.254681,0.000790519,0.000356559,-0.967025,-1.87615e-08,-1.01381e-07,1.23221e-07,0.1,0.0500003,-1651176.733245301,-5813676.744201154,3100603.428697318,4455.085933,-3881.352219,-4883.729159,4447.839235,-967.4235335,-6168.007301,-2.205998662e-06,2.231483656e-06,2.834116822e-06,0.476588,5.81344,418902,3793.39,27856.2,12990.9,3810.14,15260.5,26678.1,4.71298e-06,1,2.69669e-12,1.64507e+06,6.53923e+06,819240,-15486.6,821955,-6.52972e+06,2.61079e+10,-7.52149e+10,-1.23683e+11,3.54815e+08,-1.23646e+11,7.5267e+10,4.00254e+08,7.78086e+06,-6.7223e+07,118535,-6.66465e+07,-6.97579e+06,0,-1.65473e-24,1.32379e-23,-7.28972e-09,2.01216e-08,-1.28319e-08,-3.14056e-07,9.69136e-07,1.69811e-06,-4.71568e-07,7.92819e-07,-3.21251e-07,-3.05077e-05,1.61739e-06,4.87742e-05,0.0399835,0.0401208,0.0399889,4.60096e-07,-9.14321e-07,4.57303e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.4,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.2,3.98698e+08,-3.8327e+07,-5.56009e+07,143.468,887.096,356.635,1,0.000593587,-0.000596197,0.206031,0.000786253,0.000352979,-0.978545,-1.6163e-07,-1.50606e-08,1.77591e-07,0.1,0.0500003,-1650731.30559362,-5814064.763096466,3100115.137701931,4455.295853,-3880.612979,-4884.1245,4448.486817,-1577.251318,-6040.424959,-2.277934191e-06,2.180411797e-06,2.949052127e-06,0.476507,5.81353,418902,3877.41,27839.4,12961.4,3891.59,17847.8,24987.4,4.71298e-06,1,2.69671e-12,1.6442e+06,6.58855e+06,163021,-15127.8,166576,-6.57925e+06,2.61198e+10,-8.71853e+10,-1.15555e+11,3.57104e+08,-1.15514e+11,8.7235e+10,4.00257e+08,1.05603e+06,-6.76408e+07,122728,-6.70093e+07,-287578,0,0,0,-4.33584e-09,1.90932e-08,-1.47574e-08,-3.1881e-07,1.15693e-06,1.59051e-06,-4.43815e-07,8.09295e-07,-3.6548e-07,-3.15104e-05,5.03765e-06,4.94192e-05,0.0399825,0.0400277,0.0399863,2.86521e-07,-8.43449e-07,5.57829e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.5,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.2,3.98698e+08,-3.83269e+07,-5.56009e+07,143.468,887.096,356.635,1,0.000593654,-0.000595976,0.156867,0.000780018,0.000348506,-0.987619,-2.88301e-07,6.69508e-08,2.20344e-07,0.1,0.0500003,-1650285.677698054,-5814452.864180099,3099626.610664641,4455.505801,-3879.873392,-4884.519938,4449.160913,-2171.305578,-5852.681758,-2.340484052e-06,2.136610909e-06,3.005831793e-06,0.476426,5.81361,418901,3931.77,27858.1,13015.8,3943.47,20248.7,23138.3,4.71298e-06,1,2.69673e-12,1.64337e+06,6.57217e+06,-494856,-14728.3,-490486,-6.56317e+06,2.6132e+10,-9.82843e+10,-1.06272e+11,3.58183e+08,-1.06228e+11,9.83313e+10,4.00261e+08,-5.67679e+06,-6.7385e+07,126528,-6.67025e+07,6.40334e+06,0,0,0,-1.23e-09,1.77559e-08,-1.65259e-08,-3.21149e-07,1.33144e-06,1.45444e-06,-4.01215e-07,8.15473e-07,-4.14258e-07,-3.23857e-05,9.04012e-06,4.91616e-05,0.0399505,0.04002,0.040094,1.14143e-07,-7.66278e-07,6.51128e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.6,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.2,3.98698e+08,-3.83268e+07,-5.56008e+07,143.467,887.096,356.635,1,0.000593798,-0.000595724,0.10731,0.000771826,0.000343152,-0.994225,-3.9636e-07,1.43959e-07,2.52483e-07,0.1,0.0500002,-1649840.208073707,-5814840.735218235,3099138.240613638,4455.715608,-3879.134053,-4884.915155,4449.856739,-2743.667889,-5606.651422,-2.393035105e-06,2.109826678e-06,3.012496292e-06,0.476344,5.81369,418901,3923.8,27752.7,13060.7,3933.03,22343.7,21011.5,4.71298e-06,1,2.69675e-12,1.64259e+06,6.49025e+06,-1.14783e+06,-14292.2,-1.14268e+06,-6.48164e+06,2.61441e+10,-1.08401e+11,-9.59275e+10,3.58044e+08,-9.588e+10,1.08445e+11,4.00265e+08,-1.23504e+07,-6.64585e+07,129896,-6.57294e+07,1.30302e+07,0,0,1.32378e-23,1.91907e-09,1.61567e-08,-1.80758e-08,-3.21046e-07,1.48654e-06,1.29463e-06,-3.45066e-07,8.11297e-07,-4.66231e-07,-3.31249e-05,1.34982e-05,4.80048e-05,0.0400205,0.0400238,0.0400191,-5.32127e-08,-6.83495e-07,7.3679e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.7,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83267e+07,-5.56008e+07,143.467,887.096,356.635,1,0.000594023,-0.000595443,0.0574855,0.000761695,0.000336928,-0.998346,-5.04994e-07,2.2512e-07,2.8112e-07,0.1,0.0500002,-1649394.538199904,-5815228.688375316,3098649.634501377,4455.925443,-3878.394367,-4885.310469,4450.569614,-3288.634977,-5304.788675,-2.435076926e-06,2.106679272e-06,2.979947282e-06,0.476263,5.81377,418901,3950.53,27849.2,12956.2,3956.98,24446.5,18594.5,4.71298e-06,1,2.69677e-12,1.64185e+06,6.34361e+06,-1.78939e+06,-13823.8,-1.7835e+06,-6.33545e+06,2.61562e+10,-1.17435e+11,-8.46247e+10,3.56687e+08,-8.45745e+10,1.17475e+11,4.0027e+08,-1.88982e+07,-6.48703e+07,132798,-6.40997e+07,1.95268e+07,0,0,0,5.00096e-09,1.43518e-08,-1.93528e-08,-3.185e-07,1.61678e-06,1.11668e-06,-2.77184e-07,7.97055e-07,-5.19871e-07,-3.37207e-05,1.82665e-05,4.59849e-05,0.0400252,0.0399634,0.0399203,-2.32811e-07,-5.86287e-07,8.20344e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.8,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83267e+07,-5.56008e+07,143.467,887.097,356.635,1,0.000594324,-0.000595146,0.00751707,0.000749645,0.000329848,-0.999971,-5.98464e-07,3.00844e-07,2.96635e-07,0.1,0.0500001,-1648949.026625532,-5815616.411536535,3098161.185419654,4456.135137,-3877.654929,-4885.705561,4451.294346,-3800.778147,-4950.104146,-2.466206241e-06,2.130030726e-06,2.920861046e-06,0.476182,5.81385,418900,3952.39,27815.5,12944.6,3956.29,26148.8,16045.9,4.71298e-06,1,2.69679e-12,1.64116e+06,6.13371e+06,-2.41313e+06,-13327.8,-2.40655e+06,-6.12607e+06,2.61681e+10,-1.25295e+11,-7.24765e+10,3.54126e+08,-7.24239e+10,1.25332e+11,4.00274e+08,-2.52546e+07,-6.26365e+07,135206,-6.18295e+07,2.58283e+07,0,-6.61891e-24,0,7.90785e-09,1.24039e-08,-2.03117e-08,-3.13531e-07,1.71764e-06,9.26858e-07,-1.99831e-07,7.73359e-07,-5.73528e-07,-3.4167e-05,2.31858e-05,4.31689e-05,0.0401075,0.0400096,0.0400986,-4.06541e-07,-4.84919e-07,8.90475e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
106.9,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83266e+07,-5.56007e+07,143.467,887.097,356.635,1,0.000594693,-0.000594839,-0.0424701,0.000735706,0.000321929,-0.999097,-6.76137e-07,3.69016e-07,3.06785e-07,0.1,0.0500001,-1648503.314792567,-5816004.21675045,3097672.500253395,4456.344858,-3876.915144,-4886.10075,4452.025947,-4274.99484,-4546.135188,-2.486129454e-06,2.178706575e-06,2.848459787e-06,0.476101,5.81393,418900,3867.89,27876.3,13013.3,3869.39,27680.1,13425.1,4.71298e-06,1,2.69681e-12,1.64052e+06,5.86264e+06,-3.01284e+06,-12809.3,-3.00562e+06,-5.85559e+06,2.61797e+10,-1.31903e+11,-5.96043e+10,3.50385e+08,-5.95497e+10,1.31936e+11,4.00279e+08,-3.13562e+07,-5.97792e+07,137095,-5.89417e+07,3.18715e+07,0,0,1.32378e-23,1.05387e-08,1.03801e-08,-2.09188e-08,-3.06188e-07,1.78569e-06,7.31825e-07,-1.15628e-07,7.4112e-07,-6.25493e-07,-3.44594e-05,2.80899e-05,3.96526e-05,0.0400216,0.0399555,0.0400092,-5.71048e-07,-3.82484e-07,9.53196e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
107,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83265e+07,-5.56007e+07,143.467,887.097,356.636,1,0.000595136,-0.000594536,-0.0923511,0.000719907,0.000313189,-0.995726,-7.4592e-07,4.42739e-07,3.029e-07,0.1,0.05,-1648057.761294438,-5816391.792011887,3097183.972169819,4456.554438,-3876.175608,-4886.495717,4452.759017,-4706.561901,-4096.909495,-2.494664788e-06,2.247591351e-06,2.775254062e-06,0.47602,5.81401,418899,3888.76,27833.4,12980.8,3887.83,28836.8,10566.1,4.71298e-06,1,2.69683e-12,1.63993e+06,5.5331e+06,-3.58253e+06,-12273.5,-3.57473e+06,-5.5267e+06,2.61909e+10,-1.37193e+11,-4.61367e+10,3.45503e+08,-4.60806e+10,1.37222e+11,4.00284e+08,-3.71421e+07,-5.63271e+07,138444,-5.54649e+07,3.75963e+07,0,-6.61891e-24,-1.32378e-23,1.2803e-08,8.34946e-09,-2.11524e-08,-2.96539e-07,1.8187e-06,5.38407e-07,-2.74588e-08,7.01518e-07,-6.74059e-07,-3.45949e-05,3.2811e-05,3.55569e-05,0.0400111,0.040043,0.0400309,-7.31264e-07,-2.67128e-07,9.98111e-07,-0,-0,-0,0,0,0,1,0.000594039,-0.000596487,
107.1,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83264e+07,-5.56006e+07,143.466,887.097,356.636,0.999999,0.000595644,-0.000594235,-0.142001,0.000702287,0.000303649,-0.989866,-8.06961e-07,5.07652e-07,3.01188e-07,0.0999999,0.0499999,-1647612.007532177,-5816779.449256635,3096695.207982372,4456.764046,-3875.435724,-4886.890782,4453.488469,-5091.180309,-3606.906271,-2.491742471e-06,2.328095211e-06,2.711866079e-06,0.475938,5.81409,418899,3866.69,27858.9,13065.4,3863.58,29788.5,7713.18,4.71298e-06,1,2.69685e-12,1.63939e+06,5.14837e+06,-4.11652e+06,-11725.7,-4.10821e+06,-5.14268e+06,2.62015e+10,-1.41112e+11,-3.22084e+10,3.3953e+08,-3.2151e+10,1.41137e+11,4.00289e+08,-4.25543e+07,-5.23147e+07,139242,-5.14341e+07,4.29453e+07,0,-6.61891e-24,0,1.46244e-08,6.37997e-09,-2.10043e-08,-2.8468e-07,1.81575e-06,3.53316e-07,6.1641e-08,6.5595e-07,-7.17591e-07,-3.45721e-05,3.7187e-05,3.10229e-05,0.0400747,0.0398545,0.0399695,-8.83226e-07,-1.54678e-07,1.03978e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.2,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83263e+07,-5.56006e+07,143.466,887.097,356.636,0.999998,0.000596219,-0.000593947,-0.191296,0.000682887,0.000293331,-0.981532,-8.64346e-07,5.75912e-07,2.8835e-07,0.0999998,0.0499998,-1647166.412122143,-5817166.87660795,3096206.600910024,4456.973513,-3874.696089,-4887.285625,4454.208908,-5425.020165,-3081.010007,-2.47740488e-06,2.408943864e-06,2.666042898e-06,0.475857,5.81417,418898,3746.76,27800.1,12949.6,3741.39,30320.9,4606.58,4.71298e-06,1,2.69687e-12,1.63891e+06,4.7123e+06,-4.60948e+06,-11171.5,-4.60074e+06,-4.70735e+06,2.62115e+10,-1.43621e+11,-1.79583e+10,3.32523e+08,-1.79002e+10,1.43641e+11,4.00295e+08,-4.75389e+07,-4.7782e+07,139480,-4.68894e+07,4.78652e+07,-5.29512e-23,0,0,1.59434e-08,4.53629e-09,-2.04797e-08,-2.70728e-07,1.77724e-06,1.82901e-07,1.48602e-07,6.05979e-07,-7.5458e-07,-3.43912e-05,4.10668e-05,2.62067e-05,0.0400012,0.039948,0.0400026,-1.02889e-06,-3.46033e-08,1.06341e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.3,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83262e+07,-5.56006e+07,143.466,887.097,356.636,0.999997,0.000596867,-0.000593679,-0.240113,0.000661753,0.000282261,-0.970745,-9.15241e-07,6.4723e-07,2.68181e-07,0.0999997,0.0499997,-1646720.616453263,-5817554.385863801,3095717.757726317,4457.183008,-3873.956107,-4887.680564,4454.915358,-5704.75683,-2524.463556,-2.451804733e-06,2.477227375e-06,2.641944217e-06,0.475776,5.81426,418898,3949.15,27826,13079,3941.92,30702.2,1666.62,4.71298e-06,1,2.69689e-12,1.63849e+06,4.22922e+06,-5.05649e+06,-10616.4,-5.04739e+06,-4.22507e+06,2.62207e+10,-1.44694e+11,-3.529e+09,3.24554e+08,-3.47058e+09,1.44711e+11,4.003e+08,-5.20461e+07,-4.27744e+07,139154,-4.18763e+07,5.23067e+07,0,0,0,1.672e-08,2.87719e-09,-1.95972e-08,-2.54819e-07,1.7049e-06,3.29002e-08,2.30435e-07,5.53274e-07,-7.83709e-07,-3.4054e-05,4.43169e-05,2.12734e-05,0.0400277,0.0399432,0.0400286,-1.1624e-06,9.10785e-08,1.07149e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.4,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83261e+07,-5.56006e+07,143.466,887.097,356.636,0.999996,0.000597581,-0.00059343,-0.28833,0.000638935,0.000270465,-0.957531,-9.64475e-07,7.14616e-07,2.48461e-07,0.0999996,0.0499996,-1646274.979161201,-5817941.665279021,3095229.071698012,4457.392361,-3873.216374,-4888.075283,4455.60264,-5927.60584,-1942.813894,-2.417074029e-06,2.529236253e-06,2.643623123e-06,0.475695,5.81434,418898,3889.1,27806.1,13021.1,3879.98,30670.8,-1448.49,4.71298e-06,1,2.69691e-12,1.63812e+06,3.70396e+06,-5.4531e+06,-10066.1,-5.44373e+06,-3.70063e+06,2.62291e+10,-1.44322e+11,1.09354e+10,3.15703e+08,1.09937e+10,1.44334e+11,4.00305e+08,-5.60308e+07,-3.73419e+07,138269,-3.64448e+07,5.62257e+07,0,0,0,1.85295e-08,1.56471e-09,-2.00943e-08,-2.63354e-07,1.74607e-06,-1.06883e-07,3.04351e-07,4.99547e-07,-8.03898e-07,-3.35638e-05,4.6826e-05,1.6391e-05,0.0400357,0.0400712,0.0400808,-1.28735e-06,2.13504e-07,1.07245e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.5,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83261e+07,-5.56005e+07,143.465,887.097,356.636,0.999995,0.000598361,-0.000593202,-0.335826,0.000614487,0.00025797,-0.941924,-1.00672e-06,7.79658e-07,2.2837e-07,0.0999995,0.0499995,-1645829.141601167,-5818329.026532505,3094740.149535089,4457.601743,-3872.476293,-4888.470098,4456.266088,-6091.34902,-1341.858974,-2.37229291e-06,2.546408145e-06,2.663960031e-06,0.475614,5.81442,418897,3910.73,27818.7,13131.7,3900.08,30444.8,-4417.8,4.71298e-06,1,2.69693e-12,1.63781e+06,3.14175e+06,-5.79535e+06,-9526.09,-5.78578e+06,-3.13927e+06,2.62365e+10,-1.42508e+11,2.52904e+10,3.06059e+08,2.53481e+10,1.42515e+11,4.0031e+08,-5.94532e+07,-3.15387e+07,136834,-3.06493e+07,5.95827e+07,0,1.32378e-23,6.61889e-24,2.06944e-08,1.04598e-10,-2.0799e-08,-2.78491e-07,1.80141e-06,-2.68032e-07,3.67858e-07,4.46489e-07,-8.14347e-07,-3.29254e-05,4.85093e-05,1.17235e-05,0.0400445,0.0399049,0.0400391,-1.39528e-06,3.33064e-07,1.06352e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.6,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.8326e+07,-5.56005e+07,143.465,887.097,356.636,0.999994,0.000599207,-0.000592997,-0.382483,0.000588469,0.000244807,-0.923962,-1.04654e-06,8.45648e-07,2.04748e-07,0.0999994,0.0499994,-1645383.283098056,-5818716.31376409,3094251.187882003,4457.811067,-3871.736163,-4888.86485,4456.901013,-6194.357842,-727.5879589,-2.317302602e-06,2.515312322e-06,2.694438578e-06,0.475532,5.8145,418897,3858.41,27778.4,13103.1,3846.34,29802.7,-7431.43,4.71298e-06,1,2.69695e-12,1.63755e+06,2.5482e+06,-6.07982e+06,-9001.77,-6.07014e+06,-2.54658e+06,2.62429e+10,-1.39269e+11,3.93925e+10,2.95718e+08,3.94491e+10,1.39273e+11,4.00315e+08,-6.22792e+07,-2.5423e+07,134861,-2.45476e+07,6.23444e+07,0,1.32378e-23,-6.61889e-24,2.26862e-08,-1.55145e-09,-2.11348e-08,-2.91612e-07,1.82187e-06,-4.46756e-07,4.18867e-07,3.95704e-07,-8.14571e-07,-3.21451e-05,4.9312e-05,7.42529e-06,0.0400644,0.0399264,0.0399757,-1.48809e-06,4.51496e-07,1.04045e-06,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.7,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83258e+07,-5.56004e+07,143.465,887.097,356.636,0.999993,0.000600123,-0.000592823,-0.428184,0.000560943,0.000231006,-0.903692,-1.09185e-06,9.16149e-07,1.74033e-07,0.0999993,0.0499993,-1644937.583024838,-5819103.371220181,3093762.383462494,4458.020251,-3870.996282,-4889.259382,4457.503004,-6235.608959,-106.1223371,-2.252646156e-06,2.428560481e-06,2.725092519e-06,0.475451,5.81458,418896,3890.06,27772.7,13061,3876.74,28878.3,-10395.2,4.71298e-06,1,2.69697e-12,1.63734e+06,1.92923e+06,-6.30368e+06,-8498.44,-6.29396e+06,-1.92847e+06,2.62483e+10,-1.34639e+11,5.31008e+10,2.84783e+08,5.3156e+10,1.34638e+11,4.0032e+08,-6.44805e+07,-1.90557e+07,132371,-1.82007e+07,6.44831e+07,0,0,0,2.44336e-08,-3.34394e-09,-2.10896e-08,-3.0258e-07,1.80638e-06,-6.36974e-07,4.5576e-07,3.48656e-07,-8.04416e-07,-3.12308e-05,4.92108e-05,3.63482e-06,0.0399807,0.039992,0.0400412,-1.57205e-06,5.70837e-07,9.99538e-07,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.8,0,0,0,0,0,0,2.61786e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83257e+07,-5.56004e+07,143.465,887.097,356.636,0.999992,0.000601103,-0.000592669,-0.472814,0.000531975,0.000216601,-0.881162,-1.13583e-06,9.80658e-07,1.53669e-07,0.0999992,0.0499992,-1644491.682679001,-5819490.510407323,3093273.342883392,4458.229462,-3870.256053,-4889.654009,4458.068215,-6214.694265,516.3440483,-2.178960125e-06,2.282515372e-06,2.744110911e-06,0.47537,5.81466,418896,3767.17,27799.4,13081,3752.88,27728.9,-13233.9,4.71298e-06,1,2.69699e-12,1.63719e+06,1.291e+06,-6.46468e+06,-8021.22,-6.45503e+06,-1.29111e+06,2.62525e+10,-1.28664e+11,6.62785e+10,2.73366e+08,6.63318e+10,1.28659e+11,4.00324e+08,-6.60351e+07,-1.25005e+07,129389,-1.1672e+07,6.59775e+07,0,0,-3.30944e-24,2.58734e-08,-5.2083e-09,-2.06651e-08,-3.11285e-07,1.75523e-06,-8.32115e-07,4.77458e-07,3.06612e-07,-7.8407e-07,-3.01915e-05,4.82155e-05,4.69703e-07,0.039983,0.040044,0.0400024,-1.63916e-06,6.79255e-07,9.58404e-07,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
107.9,0,0,0,0,0,0,2.61787e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.24,2157.21,3.98698e+08,-3.83257e+07,-5.56004e+07,143.464,887.097,356.636,0.999991,0.000602172,-0.00059259,-0.516262,0.000501636,0.000201624,-0.85643,-1.15002e-06,1.06897e-06,7.9446e-08,0.0999991,0.0499991,-1644045.940780425,-5819877.419878045,3092784.459570245,4458.438532,-3869.516073,-4890.048416,4458.592834,-6131.825404,1133.609042,-2.229984418e-06,2.210339614e-06,2.87353614e-06,0.475289,5.81474,418895,3844.8,27843.7,13080.8,3829.74,26293.7,-15972.9,4.71298e-06,1,2.69701e-12,1.63708e+06,639887,-6.56123e+06,-7574.89,-6.55172e+06,-640860,2.62556e+10,-1.21403e+11,7.87937e+10,2.6158e+08,7.88447e+10,1.21394e+11,4.00328e+08,-6.69276e+07,-5.82285e+06,125944,-5.02679e+06,6.68127e+07,0,0,0,2.69538e-08,-7.07738e-09,-1.98764e-08,-3.17637e-07,1.67e-06,-1.02537e-06,5.14453e-07,2.8419e-07,-7.98643e-07,-3.09e-05,4.89643e-05,-2.48108e-06,0.0399732,0.0399713,0.0400464,-1.69143e-06,7.91855e-07,8.97965e-07,-0,-0,-0,0,0,0,1,0.000595136,-0.000594536,
